full.code,unique_ind_id,hh_id,site_code,date,time_point,skip_eating_days,reduce_meals_days,hunt_days,gather_days,restrict_nonworkers,restrict_children,restrict_adults,limit_portions,send_beg,send_to_others,consume_stock,harvest_early,purchase_on_credit,borrow_food,less_preferred
N2.23.03.T11,N2.23.03,N2.23,N2,2023-04-22,T11,4,5,0,4,0,0,0,7,0,0,0,0,0,0,5
N2.24.01.T01,N2.24.01,N2.24,N2,2021-09-14,T01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.24.01.T02,N2.24.01,N2.24,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.24.01.T03,N2.24.01,N2.24,N2,2022-02-18,T03,0,7,0,0,0,0,3,3,0,0,0,0,0,0,7
N2.24.01.T04,N2.24.01,N2.24,N2,2022-05-02,T04,5,5,0,5,0,0,0,0,0,0,0,0,0,0,5
N2.24.01.T05,N2.24.01,N2.24,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
N2.24.02.T06,N2.24.02,N2.24,N2,2022-07-25,T06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
N2.24.01.T07,N2.24.01,N2.24,N2,2022-09-14,T07,0,2,0,3,0,0,0,2,0,0,0,0,0,0,4
N2.24.01.T08,N2.24.01,N2.24,N2,2022-11-10,T08,0,0,0,5,0,0,0,7,0,0,0,0,0,3,4
N2.24.01.T09,N2.24.01,N2.24,N2,2022-12-14,T09,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.24.01.T10,N2.24.01,N2.24,N2,2023-03-01,T10,5,5,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.24.01.T11,N2.24.01,N2.24,N2,2023-04-22,T11,0,4,0,7,0,0,0,7,0,0,0,0,3,0,7
N2.25.02.T01,N2.25.02,N2.25,N2,2021-09-15,T01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4
N2.25.02.T02,N2.25.02,N2.25,N2,2021-12-10,T02,1,0,2,2,2,2,2,2,1,1,0,0,0,0,5
N2.25.01.T03,N2.25.01,N2.25,N2,2022-02-18,T03,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.25.02.T04,N2.25.02,N2.25,N2,2022-05-02,T04,0,4,0,3,0,3,0,0,0,0,2,0,0,0,0
N2.25.02.T05,N2.25.02,N2.25,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N2.25.02.T06,N2.25.02,N2.25,N2,2022-07-25,T06,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3
N2.25.02.T07,N2.25.02,N2.25,N2,2022-09-13,T07,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0
N2.25.02.T08,N2.25.02,N2.25,N2,2022-11-10,T08,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.25.02.T09,N2.25.02,N2.25,N2,2022-12-14,T09,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.25.02.T10,N2.25.02,N2.25,N2,2023-03-01,T10,0,4,0,4,0,0,0,6,0,0,0,0,0,0,7
N2.25.02.T11,N2.25.02,N2.25,N2,2023-04-22,T11,0,3,0,7,0,0,0,7,0,0,0,0,0,0,3
N2.26.01.T01,N2.26.01,N2.26,N2,2021-09-15,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
N2.26.01.T02,N2.26.01,N2.26,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N2.26.01.T03,N2.26.01,N2.26,N2,2022-02-18,T03,0,6,0,2,0,0,0,0,0,0,0,0,0,0,6
N2.26.01.T04,N2.26.01,N2.26,N2,2022-05-02,T04,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
N2.26.01.T05,N2.26.01,N2.26,N2,2022-06-15,T05,0,0,0,4,0,0,2,2,0,0,0,1,0,0,4
N2.26.01.T06,N2.26.01,N2.26,N2,2022-07-25,T06,0,0,0,0,0,0,0,0,2,1,0,0,2,0,4
N2.26.01.T07,N2.26.01,N2.26,N2,2022-09-13,T07,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
N2.26.01.T08,N2.26.01,N2.26,N2,2022-11-10,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
N2.26.02.T09,N2.26.02,N2.26,N2,2022-12-14,T09,0,5,0,5,0,0,0,7,0,0,0,0,2,1,6
N2.26.01.T10,N2.26.01,N2.26,N2,2023-03-01,T10,0,5,0,6,0,0,0,7,0,0,0,0,0,0,6
N2.26.01.T11,N2.26.01,N2.26,N2,2023-04-22,T11,0,3,0,7,0,0,0,7,0,0,0,0,1,0,2
N2.27.01.T01,N2.27.01,N2.27,N2,2021-09-14,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.27.01.T02,N2.27.01,N2.27,N2,2021-12-10,T02,0,0,0,3,4,0,0,4,0,0,0,0,0,0,6
N2.27.01.T03,N2.27.01,N2.27,N2,2022-02-18,T03,2,4,0,0,0,0,3,3,0,0,0,0,0,0,7
N2.27.01.T04,N2.27.01,N2.27,N2,2022-05-02,T04,5,5,0,5,0,0,0,0,0,0,0,0,0,0,5
N2.27.01.T05,N2.27.01,N2.27,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.27.01.T06,N2.27.01,N2.27,N2,2022-07-25,T06,0,0,0,0,0,0,0,4,0,0,0,1,2,1,6
N2.27.01.T07,N2.27.01,N2.27,N2,2022-09-13,T07,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
N2.27.01.T08,N2.27.01,N2.27,N2,2022-11-10,T08,3,3,0,0,0,0,0,7,0,0,0,0,0,0,7
N2.27.01.T09,N2.27.01,N2.27,N2,2022-12-14,T09,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.27.01.T10,N2.27.01,N2.27,N2,2023-03-01,T10,5,5,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.27.01.T11,N2.27.01,N2.27,N2,2023-04-22,T11,7,7,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.28.01.T01,N2.28.01,N2.28,N2,2021-09-14,T01,0,2,0,0,0,3,0,4,1,0,0,0,0,0,6
N2.28.01.T02,N2.28.01,N2.28,N2,2021-12-10,T02,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.28.01.T03,N2.28.01,N2.28,N2,2022-02-18,T03,0,5,0,2,0,0,0,5,0,0,0,2,0,0,7
N2.28.01.T04,N2.28.01,N2.28,N2,2022-05-02,T04,0,2,0,1,0,0,0,7,0,0,0,0,0,0,0
N2.28.01.T05,N2.28.01,N2.28,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N2.28.01.T06,N2.28.01,N2.28,N2,2022-07-25,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
N2.28.01.T07,N2.28.01,N2.28,N2,2022-09-14,T07,0,3,0,3,0,0,0,2,0,0,0,0,0,0,4
N2.28.01.T08,N2.28.01,N2.28,N2,2022-11-10,T08,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.28.01.T09,N2.28.01,N2.28,N2,2022-12-14,T09,2,4,0,3,0,0,0,7,0,0,0,0,0,0,4
N2.28.01.T10,N2.28.01,N2.28,N2,2023-03-01,T10,0,0,0,1,0,0,0,7,0,0,0,0,0,0,1
N2.28.01.T11,N2.28.01,N2.28,N2,2023-04-22,T11,2,4,0,3,0,0,0,6,0,0,0,0,0,0,6
N2.29.01.T01,N2.29.01,N2.29,N2,2021-09-14,T01,0,3,0,0,0,0,0,6,0,0,0,0,0,0,7
N2.29.01.T02,N2.29.01,N2.29,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.29.01.T03,N2.29.01,N2.29,N2,2022-02-18,T03,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.29.01.T04,N2.29.01,N2.29,N2,2022-05-02,T04,0,1,0,1,0,0,0,7,0,0,0,0,3,0,0
N2.29.01.T05,N2.29.01,N2.29,N2,2022-06-14,T05,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
N2.29.01.T06,N2.29.01,N2.29,N2,2022-07-24,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
N2.29.01.T07,N2.29.01,N2.29,N2,2022-09-13,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N2.29.01.T08,N2.29.01,N2.29,N2,2022-11-10,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
N2.29.01.T09,N2.29.01,N2.29,N2,2022-12-14,T09,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0
N2.29.01.T10,N2.29.01,N2.29,N2,2023-03-01,T10,2,4,0,4,1,1,1,7,0,0,0,1,1,0,7
N2.29.01.T11,N2.29.01,N2.29,N2,2023-04-22,T11,0,3,0,3,0,0,0,3,0,0,0,0,0,0,5
N2.30.01.T01,N2.30.01,N2.30,N2,2021-09-15,T01,0,3,0,0,0,0,2,4,0,2,0,0,1,0,5
N2.30.01.T02,N2.30.01,N2.30,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.30.01.T03,N2.30.01,N2.30,N2,2022-02-18,T03,0,6,0,1,0,0,0,6,0,0,0,0,0,0,7
N2.30.01.T04,N2.30.01,N2.30,N2,2022-05-02,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.30.01.T05,N2.30.01,N2.30,N2,2022-06-15,T05,0,2,0,0,0,0,1,3,0,0,0,1,0,2,6
N2.30.01.T06,N2.30.01,N2.30,N2,2022-07-25,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.30.01.T07,N2.30.01,N2.30,N2,2022-09-13,T07,0,0,0,3,0,0,0,3,0,0,0,0,1,0,4
N2.30.03.T08,N2.30.03,N2.30,N2,2022-11-09,T08,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.30.01.T09,N2.30.01,N2.30,N2,2022-12-14,T09,0,0,0,2,0,0,0,5,0,0,0,0,1,0,5
N2.30.01.T10,N2.30.01,N2.30,N2,2023-02-28,T10,0,3,0,0,0,0,0,6,0,1,1,1,1,1,7
N2.30.01.T11,N2.30.01,N2.30,N2,2023-04-22,T11,0,4,0,7,0,0,0,7,0,0,0,0,4,0,7
N2.31.02.T01,N2.31.02,N2.31,N2,2021-09-14,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.31.01.T02,N2.31.01,N2.31,N2,2021-12-10,T02,0,0,2,2,1,1,7,4,0,0,0,0,0,0,0
N2.31.01.T03,N2.31.01,N2.31,N2,2022-02-18,T03,2,2,0,0,0,0,0,0,0,0,0,2,0,0,2
N2.31.01.T04,N2.31.01,N2.31,N2,2022-05-02,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.31.01.T05,N2.31.01,N2.31,N2,2022-06-15,T05,0,0,0,3,0,0,0,4,0,0,0,0,2,0,5
N2.31.01.T06,N2.31.01,N2.31,N2,2022-07-24,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
N2.31.02.T07,N2.31.02,N2.31,N2,2022-09-13,T07,0,4,0,0,0,1,0,4,0,0,0,0,0,0,4
N2.31.01.T08,N2.31.01,N2.31,N2,2022-11-10,T08,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7
N2.31.01.T09,N2.31.01,N2.31,N2,2022-12-14,T09,0,3,0,4,0,0,0,7,0,0,0,0,0,1,6
N2.31.04.T10,N2.31.04,N2.31,N2,2023-03-01,T10,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.31.01.T11,N2.31.01,N2.31,N2,2023-04-22,T11,0,2,0,6,0,0,0,7,0,0,0,0,3,0,4
N2.32.01.T01,N2.32.01,N2.32,N2,2021-09-14,T01,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0
N2.32.01.T02,N2.32.01,N2.32,N2,2021-12-10,T02,0,0,0,0,0,2,2,3,0,0,0,0,0,1,7
N2.32.01.T03,N2.32.01,N2.32,N2,2022-02-18,T03,1,4,0,0,0,0,2,4,0,0,0,0,0,0,4
N2.32.01.T04,N2.32.01,N2.32,N2,2022-05-02,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.32.01.T05,N2.32.01,N2.32,N2,2022-06-14,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
N2.32.01.T06,N2.32.01,N2.32,N2,2022-07-24,T06,0,0,0,0,0,0,0,3,0,0,1,0,1,2,3
N2.32.02.T07,N2.32.02,N2.32,N2,2022-09-13,T07,0,2,0,4,0,1,0,3,0,0,0,0,1,0,4
N2.32.01.T08,N2.32.01,N2.32,N2,2022-11-10,T08,0,2,0,5,0,0,0,7,1,0,2,0,2,2,7
N2.32.02.T09,N2.32.02,N2.32,N2,2022-12-13,T09,0,0,0,5,0,0,0,7,0,0,0,0,0,4,5
N2.32.01.T10,N2.32.01,N2.32,N2,2023-03-01,T10,3,3,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.32.01.T11,N2.32.01,N2.32,N2,2023-04-22,T11,0,3,0,7,0,0,0,7,0,0,0,0,2,0,7
N2.33.02.T01,N2.33.02,N2.33,N2,2021-09-14,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
N2.33.02.T02,N2.33.02,N2.33,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.33.02.T03,N2.33.02,N2.33,N2,2022-02-18,T03,1,7,0,0,0,0,0,4,0,0,0,0,0,0,6
N2.33.01.T05,N2.33.01,N2.33,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N2.33.02.T06,N2.33.02,N2.33,N2,2022-07-25,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
N2.33.02.T07,N2.33.02,N2.33,N2,2022-09-14,T07,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5
N2.33.02.T08,N2.33.02,N2.33,N2,2022-11-10,T08,0,3,0,5,0,0,0,7,0,0,0,2,0,3,5
N2.33.02.T09,N2.33.02,N2.33,N2,2022-12-14,T09,0,4,0,5,0,0,0,7,0,0,0,0,0,0,4
N2.33.02.T10,N2.33.02,N2.33,N2,2023-03-01,T10,0,4,0,3,0,0,0,0,0,0,0,0,0,0,7
N2.33.02.T11,N2.33.02,N2.33,N2,2023-04-22,T11,3,4,0,4,0,0,0,0,0,0,0,0,0,0,7
N2.34.01.T01,N2.34.01,N2.34,N2,2021-09-14,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
N2.34.01.T02,N2.34.01,N2.34,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.34.01.T03,N2.34.01,N2.34,N2,2022-02-18,T03,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0
N2.34.01.T04,N2.34.01,N2.34,N2,2022-05-02,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.34.01.T05,N2.34.01,N2.34,N2,2022-06-14,T05,0,0,0,2,0,0,0,3,0,0,0,0,1,0,5
N2.34.01.T06,N2.34.01,N2.34,N2,2022-07-24,T06,0,0,0,0,0,0,0,5,2,1,0,0,2,2,4
N2.34.01.T07,N2.34.01,N2.34,N2,2022-09-14,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N2.34.02.T08,N2.34.02,N2.34,N2,2022-11-10,T08,0,7,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.34.01.T09,N2.34.01,N2.34,N2,2022-12-14,T09,0,5,0,5,0,0,0,7,0,0,0,0,0,0,6
N2.34.01.T10,N2.34.01,N2.34,N2,2023-03-01,T10,2,2,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.34.01.T11,N2.34.01,N2.34,N2,2023-04-22,T11,0,3,0,3,0,0,0,6,0,0,0,0,0,0,7
N2.35.01.T01,N2.35.01,N2.35,N2,2021-09-14,T01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35.01.T02,N2.35.01,N2.35,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6
N2.35.01.T03,N2.35.01,N2.35,N2,2022-02-18,T03,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0
N2.35.01.T04,N2.35.01,N2.35,N2,2022-05-02,T04,0,5,0,3,0,1,0,5,0,1,0,0,0,0,7
N2.35.01.T05,N2.35.01,N2.35,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N2.35.01.T06,N2.35.01,N2.35,N2,2022-07-25,T06,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
N2.35.01.T07,N2.35.01,N2.35,N2,2022-09-13,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N2.35.02.T08,N2.35.02,N2.35,N2,2022-11-10,T08,0,2,0,4,0,0,0,6,0,0,0,1,1,2,5
N2.35.01.T09,N2.35.01,N2.35,N2,2022-12-14,T09,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.35.01.T10,N2.35.01,N2.35,N2,2023-03-01,T10,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.35.01.T11,N2.35.01,N2.35,N2,2023-04-22,T11,0,3,0,7,0,0,0,7,0,0,0,0,2,0,5
N2.36.01.T01,N2.36.01,N2.36,N2,2021-09-14,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.36.01.T02,N2.36.01,N2.36,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.36.01.T03,N2.36.01,N2.36,N2,2022-02-19,T03,0,6,0,3,0,0,0,5,0,0,0,0,1,0,7
N2.36.01.T04,N2.36.01,N2.36,N2,2022-05-02,T04,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0
N2.36.01.T05,N2.36.01,N2.36,N2,2022-06-14,T05,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3
N2.36.01.T06,N2.36.01,N2.36,N2,2022-07-24,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.36.01.T07,N2.36.01,N2.36,N2,2022-09-13,T07,0,3,0,4,0,0,0,0,0,0,0,0,1,0,4
N2.36.01.T08,N2.36.01,N2.36,N2,2022-11-10,T08,0,3,0,6,0,0,0,7,0,0,0,1,0,0,6
N2.36.01.T09,N2.36.01,N2.36,N2,2022-12-14,T09,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.36.01.T10,N2.36.01,N2.36,N2,2023-03-01,T10,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.36.01.T11,N2.36.01,N2.36,N2,2023-04-22,T11,4,6,0,6,0,0,0,7,0,0,1,1,1,1,7
N2.37.01.T01,N2.37.01,N2.37,N2,2021-09-14,T01,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0
N2.38.01.T01,N2.38.01,N2.38,N2,2021-09-14,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.38.01.T02,N2.38.01,N2.38,N2,2021-12-11,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.38.01.T03,N2.38.01,N2.38,N2,2022-02-19,T03,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3
N2.38.01.T04,N2.38.01,N2.38,N2,2022-05-03,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.38.01.T05,N2.38.01,N2.38,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
N2.38.01.T06,N2.38.01,N2.38,N2,2022-07-25,T06,0,0,0,0,0,0,0,4,0,0,0,1,2,3,4
N2.38.01.T07,N2.38.01,N2.38,N2,2022-09-13,T07,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N2.38.01.T08,N2.38.01,N2.38,N2,2022-11-10,T08,0,1,0,5,0,0,0,7,0,0,0,0,1,2,7
N2.38.01.T09,N2.38.01,N2.38,N2,2022-12-14,T09,6,6,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.38.01.T10,N2.38.01,N2.38,N2,2023-03-01,T10,0,4,0,6,0,0,0,7,0,0,0,0,0,0,6
N2.38.01.T11,N2.38.01,N2.38,N2,2023-04-22,T11,2,3,0,3,0,0,0,0,0,0,0,0,0,0,6
N2.39.01.T01,N2.39.01,N2.39,N2,2021-09-14,T01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.39.01.T02,N2.39.01,N2.39,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.39.01.T03,N2.39.01,N2.39,N2,2022-02-19,T03,0,4,0,2,0,0,0,0,0,1,2,0,0,0,6
N2.39.01.T04,N2.39.01,N2.39,N2,2022-05-02,T04,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5
N2.39.01.T05,N2.39.01,N2.39,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.39.01.T06,N2.39.01,N2.39,N2,2022-07-24,T06,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0
N2.39.01.T07,N2.39.01,N2.39,N2,2022-09-13,T07,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0
N2.39.01.T09,N2.39.01,N2.39,N2,2022-12-13,T09,0,4,0,3,0,0,0,7,0,0,0,0,2,0,3
N2.39.01.T10,N2.39.01,N2.39,N2,2023-03-01,T10,5,5,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.39.01.T11,N2.39.01,N2.39,N2,2023-04-22,T11,0,3,0,3,0,0,0,6,0,0,0,0,0,0,3
N2.40.01.T01,N2.40.01,N2.40,N2,2021-09-15,T01,1,5,0,0,0,0,0,4,0,0,0,2,0,0,7
N2.40.01.T02,N2.40.01,N2.40,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.40.01.T03,N2.40.01,N2.40,N2,2022-02-18,T03,6,6,0,0,0,0,0,0,0,0,0,6,0,0,0
N2.40.01.T04,N2.40.01,N2.40,N2,2022-05-03,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.40.01.T05,N2.40.01,N2.40,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
N2.40.01.T06,N2.40.01,N2.40,N2,2022-07-24,T06,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3
N2.40.01.T07,N2.40.01,N2.40,N2,2022-09-13,T07,0,3,0,0,0,0,0,2,0,1,0,0,1,1,4
N2.40.01.T08,N2.40.01,N2.40,N2,2022-11-09,T08,0,4,0,5,0,0,0,7,0,0,0,0,0,0,7
N2.40.01.T09,N2.40.01,N2.40,N2,2022-12-13,T09,3,3,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.40.01.T10,N2.40.01,N2.40,N2,2023-03-01,T10,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.40.01.T11,N2.40.01,N2.40,N2,2023-04-22,T11,2,3,0,4,0,0,0,6,0,0,0,0,2,0,6
N2.41.01.T01,N2.41.01,N2.41,N2,2021-09-14,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
N2.41.01.T02,N2.41.01,N2.41,N2,2021-12-10,T02,0,2,2,2,2,2,2,4,0,0,0,0,0,0,6
N2.41.01.T03,N2.41.01,N2.41,N2,2022-02-19,T03,5,5,0,0,0,0,0,0,0,0,0,5,0,0,5
N2.41.01.T04,N2.41.01,N2.41,N2,2022-05-03,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.41.01.T05,N2.41.01,N2.41,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.41.02.T06,N2.41.02,N2.41,N2,2022-07-24,T06,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
N2.41.01.T07,N2.41.01,N2.41,N2,2022-09-13,T07,0,0,0,0,0,0,0,4,0,0,0,0,1,0,5
N2.41.01.T08,N2.41.01,N2.41,N2,2022-11-09,T08,0,3,0,4,0,0,0,7,0,0,0,0,0,1,7
N2.41.01.T09,N2.41.01,N2.41,N2,2022-12-13,T09,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
N2.41.01.T10,N2.41.01,N2.41,N2,2023-03-01,T10,0,4,0,4,0,0,0,7,0,0,0,0,1,0,6
N2.41.01.T11,N2.41.01,N2.41,N2,2023-04-22,T11,0,3,0,7,0,0,0,7,0,0,0,0,2,0,7
N2.42.01.T01,N2.42.01,N2.42,N2,2021-09-14,T01,0,4,0,0,2,0,0,3,1,0,0,0,0,2,7
N2.42.01.T02,N2.42.01,N2.42,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.42.01.T03,N2.42.01,N2.42,N2,2022-02-19,T03,0,4,0,0,0,0,4,7,0,0,0,0,0,0,7
N2.42.01.T04,N2.42.01,N2.42,N2,2022-05-03,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.42.01.T05,N2.42.01,N2.42,N2,2022-06-15,T05,3,3,0,0,0,0,0,3,0,0,0,0,3,0,3
N2.42.01.T06,N2.42.01,N2.42,N2,2022-07-24,T06,0,2,0,0,0,0,0,3,0,0,0,0,3,2,4
N2.42.01.T07,N2.42.01,N2.42,N2,2022-09-13,T07,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.42.01.T08,N2.42.01,N2.42,N2,2022-11-10,T08,0,4,0,6,0,0,0,7,0,0,0,0,0,0,6
N2.42.01.T09,N2.42.01,N2.42,N2,2022-12-13,T09,0,2,0,3,0,0,0,6,1,0,0,0,0,2,6
N2.42.01.T10,N2.42.01,N2.42,N2,2023-03-01,T10,3,5,0,6,0,0,0,7,0,0,0,0,3,0,6
N2.42.01.T11,N2.42.01,N2.42,N2,2023-04-22,T11,0,3,0,0,0,0,0,5,0,0,0,0,0,1,6
N2.43.01.T01,N2.43.01,N2.43,N2,2021-09-15,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
N2.43.02.T02,N2.43.02,N2.43,N2,2021-12-10,T02,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
N2.43.01.T03,N2.43.01,N2.43,N2,2022-02-19,T03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
N2.43.02.T04,N2.43.02,N2.43,N2,2022-05-03,T04,0,4,0,3,0,0,0,4,0,0,0,0,1,0,6
N2.43.01.T05,N2.43.01,N2.43,N2,2022-06-14,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N2.43.02.T06,N2.43.02,N2.43,N2,2022-07-25,T06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
N2.43.01.T08,N2.43.01,N2.43,N2,2022-11-10,T08,0,0,0,5,0,0,0,7,0,0,0,0,0,2,5
N2.43.01.T09,N2.43.01,N2.43,N2,2022-12-14,T09,0,0,0,7,0,0,0,7,0,0,0,0,0,0,2
N2.43.01.T10,N2.43.01,N2.43,N2,2023-03-01,T10,0,0,0,7,0,0,0,7,0,0,0,0,0,0,7
N2.43.01.T11,N2.43.01,N2.43,N2,2023-04-22,T11,0,6,0,5,0,0,0,7,0,0,0,0,0,0,4
N2.44.01.T01,N2.44.01,N2.44,N2,2021-09-15,T01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.44.01.T02,N2.44.01,N2.44,N2,2021-12-10,T02,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0
N2.44.01.T03,N2.44.01,N2.44,N2,2022-02-18,T03,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7
N2.44.02.T04,N2.44.02,N2.44,N2,2022-05-03,T04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.44.01.T05,N2.44.01,N2.44,N2,2022-06-15,T05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
